score_id,student_id,course_id,assignment_id,date_submitted,submission_status,points_possible,points_earned,missing_flag,late_flag
AS-STU2026053-HW14,STU2026053,ALG1-B,HW14,2026-10-19,Submitted,10,7.4,No,No
AS-STU2026053-HW15,STU2026053,ALG1-B,HW15,2026-10-21,Submitted,20,14.8,No,No
AS-STU2026053-HW16,STU2026053,ALG1-B,HW16,2026-10-23,Submitted,20,14.1,No,No
AS-STU2026053-HW17,STU2026053,ALG1-B,HW17,2026-10-27,Submitted,20,14.8,No,No
AS-STU2026053-HW18,STU2026053,ALG1-B,HW18,2026-10-29,Submitted,10,7.1,No,No
AS-STU2026054-HW01,STU2026054,ALG1-B,HW01,2026-09-11,Submitted,20,10.5,No,No
AS-STU2026054-HW02,STU2026054,ALG1-B,HW02,,Missing,10,0,Yes,No
AS-STU2026054-HW03,STU2026054,ALG1-B,HW03,2026-09-17,Submitted,20,8.2,No,No
AS-STU2026054-HW04,STU2026054,ALG1-B,HW04,2026-09-21,Submitted,20,15.5,No,No
AS-STU2026054-HW05,STU2026054,ALG1-B,HW05,2026-09-23,Submitted,20,14.6,No,No
AS-STU2026054-HW06,STU2026054,ALG1-B,HW06,,Missing,20,0,Yes,No
AS-STU2026054-HW07,STU2026054,ALG1-B,HW07,2026-09-29,Submitted,10,6.9,No,No
AS-STU2026054-HW08,STU2026054,ALG1-B,HW08,2026-10-04,Late,20,8.6,No,Yes
AS-STU2026054-HW09,STU2026054,ALG1-B,HW09,2026-10-07,Late,20,10.2,No,Yes
AS-STU2026054-HW10,STU2026054,ALG1-B,HW10,2026-10-09,Late,15,7.8,No,Yes
AS-STU2026054-HW11,STU2026054,ALG1-B,HW11,2026-10-09,Submitted,20,13.7,No,No
AS-STU2026054-HW12,STU2026054,ALG1-B,HW12,2026-10-13,Submitted,20,14.9,No,No
AS-STU2026054-HW13,STU2026054,ALG1-B,HW13,,Missing,20,0,Yes,No
AS-STU2026054-HW14,STU2026054,ALG1-B,HW14,2026-10-19,Submitted,10,6.1,No,No
AS-STU2026054-HW15,STU2026054,ALG1-B,HW15,2026-10-21,Submitted,20,12.4,No,No
AS-STU2026054-HW16,STU2026054,ALG1-B,HW16,2026-10-26,Late,20,11.8,No,Yes
AS-STU2026054-HW17,STU2026054,ALG1-B,HW17,2026-10-27,Submitted,20,12.6,No,No
AS-STU2026054-HW18,STU2026054,ALG1-B,HW18,,Missing,10,0,Yes,No
AS-STU2026055-HW01,STU2026055,ALG1-B,HW01,2026-09-11,Submitted,20,17.6,No,No
AS-STU2026055-HW02,STU2026055,ALG1-B,HW02,2026-09-15,Submitted,10,9.3,No,No
AS-STU2026055-HW03,STU2026055,ALG1-B,HW03,2026-09-17,Submitted,20,17.7,No,No
AS-STU2026055-HW04,STU2026055,ALG1-B,HW04,2026-09-21,Submitted,20,13.9,No,No
AS-STU2026055-HW05,STU2026055,ALG1-B,HW05,2026-09-23,Submitted,20,20.0,No,No
AS-STU2026055-HW06,STU2026055,ALG1-B,HW06,2026-09-25,Submitted,20,20.0,No,No
AS-STU2026055-HW07,STU2026055,ALG1-B,HW07,2026-09-29,Submitted,10,10.0,No,No
AS-STU2026055-HW08,STU2026055,ALG1-B,HW08,2026-10-01,Submitted,20,19.7,No,No
AS-STU2026055-HW09,STU2026055,ALG1-B,HW09,,Missing,20,0,Yes,No
AS-STU2026055-HW10,STU2026055,ALG1-B,HW10,2026-10-07,Submitted,15,14.0,No,No
AS-STU2026055-HW11,STU2026055,ALG1-B,HW11,2026-10-09,Submitted,20,20.0,No,No
AS-STU2026055-HW12,STU2026055,ALG1-B,HW12,2026-10-13,Submitted,20,19.0,No,No
AS-STU2026055-HW13,STU2026055,ALG1-B,HW13,2026-10-15,Submitted,20,14.8,No,No
AS-STU2026055-HW14,STU2026055,ALG1-B,HW14,2026-10-19,Submitted,10,8.8,No,No
AS-STU2026055-HW15,STU2026055,ALG1-B,HW15,2026-10-21,Submitted,20,19.8,No,No
AS-STU2026055-HW16,STU2026055,ALG1-B,HW16,2026-10-23,Submitted,20,19.6,No,No
AS-STU2026055-HW17,STU2026055,ALG1-B,HW17,2026-10-27,Submitted,20,19.9,No,No
AS-STU2026055-HW18,STU2026055,ALG1-B,HW18,2026-10-29,Submitted,10,7.5,No,No
AS-STU2026056-HW01,STU2026056,ALG1-B,HW01,2026-09-11,Submitted,20,14.0,No,No
AS-STU2026056-HW02,STU2026056,ALG1-B,HW02,2026-09-15,Late,10,4.5,No,Yes
AS-STU2026056-HW03,STU2026056,ALG1-B,HW03,2026-09-17,Submitted,20,14.0,No,No
AS-STU2026056-HW04,STU2026056,ALG1-B,HW04,,Missing,20,0,Yes,No
AS-STU2026056-HW05,STU2026056,ALG1-B,HW05,2026-09-23,Submitted,20,11.3,No,No
AS-STU2026056-HW06,STU2026056,ALG1-B,HW06,2026-09-25,Submitted,20,20.0,No,No
AS-STU2026056-HW07,STU2026056,ALG1-B,HW07,,Missing,10,0,Yes,No
AS-STU2026056-HW08,STU2026056,ALG1-B,HW08,2026-10-01,Submitted,20,15.8,No,No
AS-STU2026056-HW09,STU2026056,ALG1-B,HW09,2026-10-05,Submitted,20,14.3,No,No
AS-STU2026056-HW10,STU2026056,ALG1-B,HW10,2026-10-07,Submitted,15,10.7,No,No
AS-STU2026056-HW11,STU2026056,ALG1-B,HW11,2026-10-09,Submitted,20,13.7,No,No
AS-STU2026056-HW12,STU2026056,ALG1-B,HW12,2026-10-13,Submitted,20,7.1,No,No
AS-STU2026056-HW13,STU2026056,ALG1-B,HW13,2026-10-15,Submitted,20,12.4,No,No
AS-STU2026056-HW14,STU2026056,ALG1-B,HW14,2026-10-19,Submitted,10,6.9,No,No
AS-STU2026056-HW15,STU2026056,ALG1-B,HW15,2026-10-21,Submitted,20,13.3,No,No
AS-STU2026056-HW16,STU2026056,ALG1-B,HW16,2026-10-23,Submitted,20,17.4,No,No
AS-STU2026056-HW17,STU2026056,ALG1-B,HW17,,Missing,20,0,Yes,No
AS-STU2026056-HW18,STU2026056,ALG1-B,HW18,,Missing,10,0,Yes,No
AS-STU2026057-HW01,STU2026057,ALG1-B,HW01,2026-09-11,Submitted,20,10.7,No,No
AS-STU2026057-HW02,STU2026057,ALG1-B,HW02,2026-09-15,Late,10,3.7,No,Yes
AS-STU2026057-HW03,STU2026057,ALG1-B,HW03,2026-09-17,Submitted,20,14.3,No,No
AS-STU2026057-HW04,STU2026057,ALG1-B,HW04,,Missing,20,0,Yes,No
AS-STU2026057-HW05,STU2026057,ALG1-B,HW05,2026-09-23,Submitted,20,10.0,No,No
AS-STU2026057-HW06,STU2026057,ALG1-B,HW06,2026-09-25,Submitted,20,10.4,No,No
AS-STU2026057-HW07,STU2026057,ALG1-B,HW07,2026-10-01,Late,10,7.8,No,Yes
AS-STU2026057-HW08,STU2026057,ALG1-B,HW08,2026-10-01,Submitted,20,12.9,No,No
AS-STU2026057-HW09,STU2026057,ALG1-B,HW09,2026-10-05,Submitted,20,10.8,No,No
AS-STU2026057-HW10,STU2026057,ALG1-B,HW10,2026-10-07,Submitted,15,10.8,No,No
AS-STU2026057-HW11,STU2026057,ALG1-B,HW11,,Missing,20,0,Yes,No
AS-STU2026057-HW12,STU2026057,ALG1-B,HW12,,Missing,20,0,Yes,No
AS-STU2026057-HW13,STU2026057,ALG1-B,HW13,2026-10-15,Submitted,20,7.1,No,No
AS-STU2026057-HW14,STU2026057,ALG1-B,HW14,2026-10-19,Submitted,10,5.0,No,No
AS-STU2026057-HW15,STU2026057,ALG1-B,HW15,2026-10-21,Submitted,20,14.0,No,No
AS-STU2026057-HW16,STU2026057,ALG1-B,HW16,2026-10-23,Submitted,20,13.9,No,No
AS-STU2026057-HW17,STU2026057,ALG1-B,HW17,2026-10-27,Submitted,20,12.8,No,No
AS-STU2026057-HW18,STU2026057,ALG1-B,HW18,2026-10-29,Submitted,10,5.2,No,No
AS-STU2026058-HW01,STU2026058,ALG1-B,HW01,2026-09-13,Late,20,15.6,No,Yes
AS-STU2026058-HW02,STU2026058,ALG1-B,HW02,2026-09-15,Submitted,10,7.1,No,No
AS-STU2026058-HW03,STU2026058,ALG1-B,HW03,,Missing,20,0,Yes,No
AS-STU2026058-HW04,STU2026058,ALG1-B,HW04,2026-09-21,Late,20,17.9,No,Yes
AS-STU2026058-HW05,STU2026058,ALG1-B,HW05,2026-09-23,Submitted,20,17.2,No,No
AS-STU2026058-HW06,STU2026058,ALG1-B,HW06,2026-09-25,Submitted,20,20.0,No,No
AS-STU2026058-HW07,STU2026058,ALG1-B,HW07,2026-09-29,Submitted,10,10.0,No,No
AS-STU2026058-HW08,STU2026058,ALG1-B,HW08,2026-10-01,Submitted,20,16.7,No,No
AS-STU2026058-HW09,STU2026058,ALG1-B,HW09,2026-10-07,Late,20,15.0,No,Yes
AS-STU2026058-HW10,STU2026058,ALG1-B,HW10,2026-10-07,Submitted,15,13.9,No,No
AS-STU2026058-HW11,STU2026058,ALG1-B,HW11,,Missing,20,0,Yes,No
AS-STU2026058-HW12,STU2026058,ALG1-B,HW12,2026-10-13,Submitted,20,16.3,No,No
AS-STU2026058-HW13,STU2026058,ALG1-B,HW13,2026-10-15,Submitted,20,17.3,No,No
AS-STU2026058-HW14,STU2026058,ALG1-B,HW14,2026-10-19,Submitted,10,6.5,No,No
AS-STU2026058-HW15,STU2026058,ALG1-B,HW15,2026-10-21,Submitted,20,18.8,No,No
AS-STU2026058-HW16,STU2026058,ALG1-B,HW16,2026-10-23,Submitted,20,14.5,No,No
AS-STU2026058-HW17,STU2026058,ALG1-B,HW17,2026-10-30,Late,20,13.6,No,Yes
AS-STU2026058-HW18,STU2026058,ALG1-B,HW18,2026-10-29,Submitted,10,8.3,No,No
AS-STU2026059-HW01,STU2026059,ALG1-B,HW01,2026-09-11,Submitted,20,16.9,No,No
AS-STU2026059-HW02,STU2026059,ALG1-B,HW02,,Missing,10,0,Yes,No
AS-STU2026059-HW03,STU2026059,ALG1-B,HW03,2026-09-17,Submitted,20,15.6,No,No
AS-STU2026059-HW04,STU2026059,ALG1-B,HW04,2026-09-21,Submitted,20,12.8,No,No
AS-STU2026059-HW05,STU2026059,ALG1-B,HW05,,Missing,20,0,Yes,No
AS-STU2026059-HW06,STU2026059,ALG1-B,HW06,2026-09-25,Submitted,20,13.3,No,No
AS-STU2026059-HW07,STU2026059,ALG1-B,HW07,,Missing,10,0,Yes,No
AS-STU2026059-HW08,STU2026059,ALG1-B,HW08,2026-10-01,Submitted,20,15.3,No,No
AS-STU2026059-HW09,STU2026059,ALG1-B,HW09,2026-10-05,Submitted,20,15.9,No,No
AS-STU2026059-HW10,STU2026059,ALG1-B,HW10,2026-10-07,Submitted,15,12.0,No,No
AS-STU2026059-HW11,STU2026059,ALG1-B,HW11,2026-10-09,Submitted,20,16.1,No,No
AS-STU2026059-HW12,STU2026059,ALG1-B,HW12,2026-10-13,Submitted,20,11.4,No,No
AS-STU2026059-HW13,STU2026059,ALG1-B,HW13,2026-10-15,Submitted,20,14.1,No,No
AS-STU2026059-HW14,STU2026059,ALG1-B,HW14,2026-10-19,Submitted,10,7.4,No,No
AS-STU2026059-HW15,STU2026059,ALG1-B,HW15,2026-10-21,Submitted,20,17.1,No,No
AS-STU2026059-HW16,STU2026059,ALG1-B,HW16,2026-10-23,Submitted,20,14.9,No,No
AS-STU2026059-HW17,STU2026059,ALG1-B,HW17,2026-10-27,Submitted,20,17.5,No,No
AS-STU2026059-HW18,STU2026059,ALG1-B,HW18,2026-10-29,Submitted,10,7.5,No,No
AS-STU2026060-HW01,STU2026060,ALG1-B,HW01,2026-09-14,Late,20,16.9,No,Yes
AS-STU2026060-HW02,STU2026060,ALG1-B,HW02,2026-09-15,Submitted,10,6.8,No,No
AS-STU2026060-HW03,STU2026060,ALG1-B,HW03,2026-09-17,Submitted,20,8.4,No,No
AS-STU2026060-HW04,STU2026060,ALG1-B,HW04,2026-09-21,Submitted,20,14.6,No,No
AS-STU2026060-HW05,STU2026060,ALG1-B,HW05,2026-09-23,Submitted,20,13.6,No,No
AS-STU2026060-HW06,STU2026060,ALG1-B,HW06,2026-09-25,Submitted,20,7.0,No,No
AS-STU2026060-HW07,STU2026060,ALG1-B,HW07,2026-09-29,Submitted,10,8.7,No,No
AS-STU2026060-HW08,STU2026060,ALG1-B,HW08,2026-10-01,Submitted,20,10.1,No,No
AS-STU2026060-HW09,STU2026060,ALG1-B,HW09,,Missing,20,0,Yes,No
AS-STU2026060-HW10,STU2026060,ALG1-B,HW10,2026-10-07,Submitted,15,11.3,No,No
AS-STU2026060-HW11,STU2026060,ALG1-B,HW11,2026-10-09,Submitted,20,7.0,No,No
AS-STU2026060-HW12,STU2026060,ALG1-B,HW12,2026-10-13,Late,20,15.1,No,Yes
AS-STU2026060-HW13,STU2026060,ALG1-B,HW13,2026-10-15,Submitted,20,16.3,No,No
AS-STU2026060-HW14,STU2026060,ALG1-B,HW14,2026-10-19,Submitted,10,6.3,No,No
AS-STU2026060-HW15,STU2026060,ALG1-B,HW15,2026-10-21,Submitted,20,14.0,No,No
AS-STU2026060-HW16,STU2026060,ALG1-B,HW16,,Missing,20,0,Yes,No
AS-STU2026060-HW17,STU2026060,ALG1-B,HW17,,Missing,20,0,Yes,No
AS-STU2026060-HW18,STU2026060,ALG1-B,HW18,,Missing,10,0,Yes,No
AS-STU2026061-HW01,STU2026061,ALG1-B,HW01,2026-09-11,Submitted,20,13.9,No,No
AS-STU2026061-HW02,STU2026061,ALG1-B,HW02,2026-09-15,Submitted,10,10.0,No,No
AS-STU2026061-HW03,STU2026061,ALG1-B,HW03,2026-09-17,Submitted,20,16.6,No,No
AS-STU2026061-HW04,STU2026061,ALG1-B,HW04,2026-09-21,Submitted,20,17.2,No,No
AS-STU2026061-HW05,STU2026061,ALG1-B,HW05,2026-09-23,Submitted,20,17.5,No,No
AS-STU2026061-HW06,STU2026061,ALG1-B,HW06,2026-09-25,Submitted,20,10.1,No,No
AS-STU2026061-HW07,STU2026061,ALG1-B,HW07,2026-09-29,Submitted,10,7.7,No,No
AS-STU2026061-HW08,STU2026061,ALG1-B,HW08,2026-10-01,Submitted,20,13.8,No,No
AS-STU2026061-HW09,STU2026061,ALG1-B,HW09,2026-10-05,Submitted,20,15.0,No,No
AS-STU2026061-HW10,STU2026061,ALG1-B,HW10,2026-10-07,Submitted,15,10.0,No,No
AS-STU2026061-HW11,STU2026061,ALG1-B,HW11,2026-10-09,Submitted,20,13.5,No,No
AS-STU2026061-HW12,STU2026061,ALG1-B,HW12,2026-10-13,Submitted,20,14.5,No,No
AS-STU2026061-HW13,STU2026061,ALG1-B,HW13,,Missing,20,0,Yes,No
AS-STU2026061-HW14,STU2026061,ALG1-B,HW14,2026-10-19,Submitted,10,6.4,No,No
AS-STU2026061-HW15,STU2026061,ALG1-B,HW15,2026-10-21,Submitted,20,10.3,No,No
AS-STU2026061-HW16,STU2026061,ALG1-B,HW16,2026-10-23,Submitted,20,12.1,No,No
AS-STU2026061-HW17,STU2026061,ALG1-B,HW17,2026-10-27,Submitted,20,11.2,No,No
AS-STU2026061-HW18,STU2026061,ALG1-B,HW18,2026-10-29,Submitted,10,6.4,No,No
AS-STU2026062-HW01,STU2026062,ALG1-B,HW01,2026-09-11,Submitted,20,14.2,No,No
AS-STU2026062-HW02,STU2026062,ALG1-B,HW02,2026-09-15,Submitted,10,6.9,No,No
AS-STU2026062-HW03,STU2026062,ALG1-B,HW03,2026-09-17,Submitted,20,14.3,No,No
AS-STU2026062-HW04,STU2026062,ALG1-B,HW04,2026-09-21,Submitted,20,14.8,No,No
AS-STU2026062-HW05,STU2026062,ALG1-B,HW05,2026-09-23,Submitted,20,20.0,No,No
AS-STU2026062-HW06,STU2026062,ALG1-B,HW06,,Missing,20,0,Yes,No
AS-STU2026062-HW07,STU2026062,ALG1-B,HW07,,Missing,10,0,Yes,No
AS-STU2026062-HW08,STU2026062,ALG1-B,HW08,2026-10-01,Submitted,20,11.9,No,No
AS-STU2026062-HW09,STU2026062,ALG1-B,HW09,,Missing,20,0,Yes,No
AS-STU2026062-HW10,STU2026062,ALG1-B,HW10,2026-10-10,Late,15,9.8,No,Yes
AS-STU2026062-HW11,STU2026062,ALG1-B,HW11,,Missing,20,0,Yes,No
AS-STU2026062-HW12,STU2026062,ALG1-B,HW12,2026-10-13,Submitted,20,15.0,No,No
AS-STU2026062-HW13,STU2026062,ALG1-B,HW13,2026-10-15,Submitted,20,19.5,No,No
AS-STU2026062-HW14,STU2026062,ALG1-B,HW14,2026-10-19,Submitted,10,6.5,No,No
AS-STU2026062-HW15,STU2026062,ALG1-B,HW15,2026-10-21,Submitted,20,17.3,No,No
AS-STU2026062-HW16,STU2026062,ALG1-B,HW16,2026-10-23,Submitted,20,20.0,No,No
AS-STU2026062-HW17,STU2026062,ALG1-B,HW17,2026-10-27,Submitted,20,18.3,No,No
AS-STU2026062-HW18,STU2026062,ALG1-B,HW18,2026-10-29,Submitted,10,5.3,No,No
AS-STU2026063-HW01,STU2026063,ALG1-B,HW01,2026-09-11,Submitted,20,11.2,No,No
AS-STU2026063-HW02,STU2026063,ALG1-B,HW02,2026-09-15,Submitted,10,3.5,No,No
AS-STU2026063-HW03,STU2026063,ALG1-B,HW03,2026-09-17,Submitted,20,9.6,No,No
AS-STU2026063-HW04,STU2026063,ALG1-B,HW04,2026-09-21,Submitted,20,13.1,No,No
AS-STU2026063-HW05,STU2026063,ALG1-B,HW05,,Missing,20,0,Yes,No
AS-STU2026063-HW06,STU2026063,ALG1-B,HW06,2026-09-25,Submitted,20,8.9,No,No
AS-STU2026063-HW07,STU2026063,ALG1-B,HW07,2026-09-29,Submitted,10,3.5,No,No
AS-STU2026063-HW08,STU2026063,ALG1-B,HW08,2026-10-01,Submitted,20,7.9,No,No
AS-STU2026063-HW09,STU2026063,ALG1-B,HW09,2026-10-05,Submitted,20,7.0,No,No
AS-STU2026063-HW10,STU2026063,ALG1-B,HW10,2026-10-10,Late,15,4.7,No,Yes
AS-STU2026063-HW11,STU2026063,ALG1-B,HW11,2026-10-09,Submitted,20,9.6,No,No
AS-STU2026063-HW12,STU2026063,ALG1-B,HW12,,Missing,20,0,Yes,No
AS-STU2026063-HW13,STU2026063,ALG1-B,HW13,,Missing,20,0,Yes,No
AS-STU2026063-HW14,STU2026063,ALG1-B,HW14,2026-10-19,Submitted,10,6.1,No,No
AS-STU2026063-HW15,STU2026063,ALG1-B,HW15,,Missing,20,0,Yes,No
AS-STU2026063-HW16,STU2026063,ALG1-B,HW16,,Missing,20,0,Yes,No
AS-STU2026063-HW17,STU2026063,ALG1-B,HW17,2026-10-27,Submitted,20,10.9,No,No
AS-STU2026063-HW18,STU2026063,ALG1-B,HW18,2026-10-29,Submitted,10,5.1,No,No
AS-STU2026064-HW01,STU2026064,ALG1-B,HW01,2026-09-11,Submitted,20,16.7,No,No
AS-STU2026064-HW02,STU2026064,ALG1-B,HW02,2026-09-15,Submitted,10,10.0,No,No
AS-STU2026064-HW03,STU2026064,ALG1-B,HW03,2026-09-17,Submitted,20,20.0,No,No
AS-STU2026064-HW04,STU2026064,ALG1-B,HW04,,Missing,20,0,Yes,No
AS-STU2026064-HW05,STU2026064,ALG1-B,HW05,2026-09-23,Submitted,20,16.3,No,No
AS-STU2026064-HW06,STU2026064,ALG1-B,HW06,2026-09-27,Late,20,18.0,No,Yes
AS-STU2026064-HW07,STU2026064,ALG1-B,HW07,2026-09-29,Submitted,10,9.2,No,No
AS-STU2026064-HW08,STU2026064,ALG1-B,HW08,2026-10-01,Submitted,20,20.0,No,No
AS-STU2026064-HW09,STU2026064,ALG1-B,HW09,2026-10-05,Submitted,20,20.0,No,No
AS-STU2026064-HW10,STU2026064,ALG1-B,HW10,2026-10-07,Submitted,15,15.0,No,No
AS-STU2026064-HW11,STU2026064,ALG1-B,HW11,2026-10-09,Late,20,18.0,No,Yes
AS-STU2026064-HW12,STU2026064,ALG1-B,HW12,2026-10-13,Submitted,20,20.0,No,No
AS-STU2026064-HW13,STU2026064,ALG1-B,HW13,2026-10-15,Submitted,20,20.0,No,No
AS-STU2026064-HW14,STU2026064,ALG1-B,HW14,2026-10-19,Submitted,10,6.2,No,No
AS-STU2026064-HW15,STU2026064,ALG1-B,HW15,2026-10-21,Submitted,20,20.0,No,No
AS-STU2026064-HW16,STU2026064,ALG1-B,HW16,2026-10-23,Submitted,20,14.5,No,No
AS-STU2026064-HW17,STU2026064,ALG1-B,HW17,2026-10-27,Submitted,20,20.0,No,No
AS-STU2026064-HW18,STU2026064,ALG1-B,HW18,2026-10-29,Submitted,10,9.8,No,No
AS-STU2026065-HW01,STU2026065,ALG1-B,HW01,2026-09-11,Submitted,20,17.3,No,No
AS-STU2026065-HW02,STU2026065,ALG1-B,HW02,2026-09-15,Submitted,10,10.0,No,No
AS-STU2026065-HW03,STU2026065,ALG1-B,HW03,2026-09-17,Submitted,20,15.4,No,No
AS-STU2026065-HW04,STU2026065,ALG1-B,HW04,2026-09-21,Submitted,20,17.6,No,No
AS-STU2026065-HW05,STU2026065,ALG1-B,HW05,2026-09-23,Submitted,20,17.9,No,No
AS-STU2026065-HW06,STU2026065,ALG1-B,HW06,2026-09-25,Submitted,20,20.0,No,No
AS-STU2026065-HW07,STU2026065,ALG1-B,HW07,2026-09-29,Submitted,10,8.1,No,No
AS-STU2026065-HW08,STU2026065,ALG1-B,HW08,2026-10-01,Submitted,20,20.0,No,No
AS-STU2026065-HW09,STU2026065,ALG1-B,HW09,2026-10-05,Late,20,16.8,No,Yes
AS-STU2026065-HW10,STU2026065,ALG1-B,HW10,2026-10-09,Late,15,11.4,No,Yes
AS-STU2026065-HW11,STU2026065,ALG1-B,HW11,2026-10-09,Submitted,20,20.0,No,No
AS-STU2026065-HW12,STU2026065,ALG1-B,HW12,2026-10-15,Late,20,18.0,No,Yes
AS-STU2026065-HW13,STU2026065,ALG1-B,HW13,,Missing,20,0,Yes,No
AS-STU2026065-HW14,STU2026065,ALG1-B,HW14,2026-10-19,Submitted,10,8.9,No,No
AS-STU2026065-HW15,STU2026065,ALG1-B,HW15,2026-10-21,Submitted,20,18.5,No,No
AS-STU2026065-HW16,STU2026065,ALG1-B,HW16,2026-10-23,Submitted,20,20.0,No,No
AS-STU2026065-HW17,STU2026065,ALG1-B,HW17,2026-10-27,Submitted,20,20.0,No,No
AS-STU2026065-HW18,STU2026065,ALG1-B,HW18,2026-10-29,Submitted,10,10.0,No,No
AS-STU2026066-HW01,STU2026066,ALG1-B,HW01,,Missing,20,0,Yes,No
AS-STU2026066-HW02,STU2026066,ALG1-B,HW02,2026-09-15,Submitted,10,7.5,No,No
AS-STU2026066-HW03,STU2026066,ALG1-B,HW03,2026-09-17,Submitted,20,16.4,No,No
AS-STU2026066-HW04,STU2026066,ALG1-B,HW04,,Missing,20,0,Yes,No
AS-STU2026066-HW05,STU2026066,ALG1-B,HW05,2026-09-23,Submitted,20,9.8,No,No
AS-STU2026066-HW06,STU2026066,ALG1-B,HW06,2026-09-25,Submitted,20,14.8,No,No
AS-STU2026066-HW07,STU2026066,ALG1-B,HW07,,Missing,10,0,Yes,No
AS-STU2026066-HW08,STU2026066,ALG1-B,HW08,2026-10-01,Submitted,20,15.3,No,No
AS-STU2026066-HW09,STU2026066,ALG1-B,HW09,2026-10-05,Submitted,20,12.3,No,No
AS-STU2026066-HW10,STU2026066,ALG1-B,HW10,2026-10-07,Submitted,15,12.2,No,No
AS-STU2026066-HW11,STU2026066,ALG1-B,HW11,2026-10-09,Submitted,20,13.4,No,No
AS-STU2026066-HW12,STU2026066,ALG1-B,HW12,2026-10-13,Submitted,20,14.4,No,No
AS-STU2026066-HW13,STU2026066,ALG1-B,HW13,2026-10-15,Submitted,20,13.1,No,No
AS-STU2026066-HW14,STU2026066,ALG1-B,HW14,2026-10-19,Late,10,3.3,No,Yes
AS-STU2026066-HW15,STU2026066,ALG1-B,HW15,2026-10-21,Submitted,20,13.5,No,No
AS-STU2026066-HW16,STU2026066,ALG1-B,HW16,,Missing,20,0,Yes,No
AS-STU2026066-HW17,STU2026066,ALG1-B,HW17,2026-10-27,Submitted,20,15.8,No,No
AS-STU2026066-HW18,STU2026066,ALG1-B,HW18,2026-10-29,Late,10,4.8,No,Yes
AS-STU2026067-HW01,STU2026067,ALG1-B,HW01,2026-09-11,Submitted,20,17.3,No,No
AS-STU2026067-HW02,STU2026067,ALG1-B,HW02,2026-09-15,Submitted,10,10.0,No,No
AS-STU2026067-HW03,STU2026067,ALG1-B,HW03,2026-09-17,Submitted,20,14.1,No,No
AS-STU2026067-HW04,STU2026067,ALG1-B,HW04,,Missing,20,0,Yes,No
AS-STU2026067-HW05,STU2026067,ALG1-B,HW05,2026-09-23,Submitted,20,12.5,No,No
AS-STU2026067-HW06,STU2026067,ALG1-B,HW06,,Missing,20,0,Yes,No
AS-STU2026067-HW07,STU2026067,ALG1-B,HW07,2026-09-29,Submitted,10,9.8,No,No
AS-STU2026067-HW08,STU2026067,ALG1-B,HW08,2026-10-01,Submitted,20,17.3,No,No
AS-STU2026067-HW09,STU2026067,ALG1-B,HW09,2026-10-05,Submitted,20,15.4,No,No
AS-STU2026067-HW10,STU2026067,ALG1-B,HW10,2026-10-07,Submitted,15,15.0,No,No
AS-STU2026067-HW11,STU2026067,ALG1-B,HW11,,Missing,20,0,Yes,No
AS-STU2026067-HW12,STU2026067,ALG1-B,HW12,2026-10-13,Submitted,20,16.8,No,No
AS-STU2026067-HW13,STU2026067,ALG1-B,HW13,2026-10-15,Submitted,20,18.6,No,No
AS-STU2026067-HW14,STU2026067,ALG1-B,HW14,,Missing,10,0,Yes,No
AS-STU2026067-HW15,STU2026067,ALG1-B,HW15,2026-10-21,Submitted,20,14.6,No,No
AS-STU2026067-HW16,STU2026067,ALG1-B,HW16,2026-10-26,Late,20,15.3,No,Yes
AS-STU2026067-HW17,STU2026067,ALG1-B,HW17,2026-10-27,Submitted,20,12.5,No,No
AS-STU2026067-HW18,STU2026067,ALG1-B,HW18,2026-10-29,Submitted,10,7.0,No,No
AS-STU2026068-HW01,STU2026068,ALG1-B,HW01,2026-09-11,Submitted,20,19.5,No,No
AS-STU2026068-HW02,STU2026068,ALG1-B,HW02,,Missing,10,0,Yes,No
AS-STU2026068-HW03,STU2026068,ALG1-B,HW03,2026-09-17,Submitted,20,20.0,No,No
AS-STU2026068-HW04,STU2026068,ALG1-B,HW04,2026-09-21,Late,20,16.9,No,Yes
AS-STU2026068-HW05,STU2026068,ALG1-B,HW05,2026-09-23,Submitted,20,20.0,No,No
AS-STU2026068-HW06,STU2026068,ALG1-B,HW06,2026-09-25,Submitted,20,16.2,No,No
AS-STU2026068-HW07,STU2026068,ALG1-B,HW07,2026-09-29,Submitted,10,8.2,No,No
AS-STU2026068-HW08,STU2026068,ALG1-B,HW08,2026-10-01,Submitted,20,16.8,No,No
AS-STU2026068-HW09,STU2026068,ALG1-B,HW09,2026-10-06,Late,20,14.0,No,Yes
AS-STU2026068-HW10,STU2026068,ALG1-B,HW10,2026-10-07,Submitted,15,10.6,No,No
AS-STU2026068-HW11,STU2026068,ALG1-B,HW11,2026-10-09,Submitted,20,15.4,No,No
AS-STU2026068-HW12,STU2026068,ALG1-B,HW12,2026-10-13,Submitted,20,16.6,No,No
AS-STU2026068-HW13,STU2026068,ALG1-B,HW13,2026-10-16,Late,20,15.6,No,Yes
AS-STU2026068-HW14,STU2026068,ALG1-B,HW14,2026-10-19,Submitted,10,7.8,No,No
AS-STU2026068-HW15,STU2026068,ALG1-B,HW15,2026-10-21,Submitted,20,19.8,No,No
AS-STU2026068-HW16,STU2026068,ALG1-B,HW16,2026-10-23,Submitted,20,17.5,No,No
