attendance_id,student_id,course_id,date,status,minutes_late,excused_flag
ATT-STU2026008-2026-09-16,STU2026008,ALG1-A,2026-09-16,Present,0,
ATT-STU2026008-2026-09-17,STU2026008,ALG1-A,2026-09-17,Present,0,
ATT-STU2026008-2026-09-18,STU2026008,ALG1-A,2026-09-18,Present,0,
ATT-STU2026008-2026-09-21,STU2026008,ALG1-A,2026-09-21,Present,0,
ATT-STU2026008-2026-09-22,STU2026008,ALG1-A,2026-09-22,Present,0,
ATT-STU2026008-2026-09-23,STU2026008,ALG1-A,2026-09-23,Present,0,
ATT-STU2026008-2026-09-24,STU2026008,ALG1-A,2026-09-24,Present,0,
ATT-STU2026008-2026-09-25,STU2026008,ALG1-A,2026-09-25,Present,0,
ATT-STU2026008-2026-09-28,STU2026008,ALG1-A,2026-09-28,Present,0,
ATT-STU2026008-2026-09-29,STU2026008,ALG1-A,2026-09-29,Present,0,
ATT-STU2026008-2026-09-30,STU2026008,ALG1-A,2026-09-30,Present,0,
ATT-STU2026008-2026-10-01,STU2026008,ALG1-A,2026-10-01,Present,0,
ATT-STU2026008-2026-10-02,STU2026008,ALG1-A,2026-10-02,Present,0,
ATT-STU2026008-2026-10-05,STU2026008,ALG1-A,2026-10-05,Present,0,
ATT-STU2026008-2026-10-06,STU2026008,ALG1-A,2026-10-06,Present,0,
ATT-STU2026008-2026-10-07,STU2026008,ALG1-A,2026-10-07,Present,0,
ATT-STU2026008-2026-10-08,STU2026008,ALG1-A,2026-10-08,Present,0,
ATT-STU2026008-2026-10-09,STU2026008,ALG1-A,2026-10-09,Present,0,
ATT-STU2026008-2026-10-12,STU2026008,ALG1-A,2026-10-12,Present,0,
ATT-STU2026008-2026-10-13,STU2026008,ALG1-A,2026-10-13,Present,0,
ATT-STU2026008-2026-10-14,STU2026008,ALG1-A,2026-10-14,Present,0,
ATT-STU2026008-2026-10-15,STU2026008,ALG1-A,2026-10-15,Present,0,
ATT-STU2026008-2026-10-16,STU2026008,ALG1-A,2026-10-16,Present,0,
ATT-STU2026008-2026-10-19,STU2026008,ALG1-A,2026-10-19,Present,0,
ATT-STU2026008-2026-10-20,STU2026008,ALG1-A,2026-10-20,Present,0,
ATT-STU2026008-2026-10-21,STU2026008,ALG1-A,2026-10-21,Present,0,
ATT-STU2026008-2026-10-22,STU2026008,ALG1-A,2026-10-22,Present,0,
ATT-STU2026008-2026-10-23,STU2026008,ALG1-A,2026-10-23,Present,0,
ATT-STU2026008-2026-10-26,STU2026008,ALG1-A,2026-10-26,Present,0,
ATT-STU2026008-2026-10-27,STU2026008,ALG1-A,2026-10-27,Present,0,
ATT-STU2026008-2026-10-28,STU2026008,ALG1-A,2026-10-28,Present,0,
ATT-STU2026008-2026-10-29,STU2026008,ALG1-A,2026-10-29,Present,0,
ATT-STU2026008-2026-10-30,STU2026008,ALG1-A,2026-10-30,Present,0,
ATT-STU2026008-2026-11-02,STU2026008,ALG1-A,2026-11-02,Present,0,
ATT-STU2026008-2026-11-03,STU2026008,ALG1-A,2026-11-03,Present,0,
ATT-STU2026008-2026-11-04,STU2026008,ALG1-A,2026-11-04,Present,0,
ATT-STU2026008-2026-11-05,STU2026008,ALG1-A,2026-11-05,Present,0,
ATT-STU2026008-2026-11-06,STU2026008,ALG1-A,2026-11-06,Present,0,
ATT-STU2026008-2026-11-09,STU2026008,ALG1-A,2026-11-09,Present,0,
ATT-STU2026009-2026-09-08,STU2026009,ALG1-A,2026-09-08,Present,0,
ATT-STU2026009-2026-09-09,STU2026009,ALG1-A,2026-09-09,Present,0,
ATT-STU2026009-2026-09-10,STU2026009,ALG1-A,2026-09-10,Tardy,3,
ATT-STU2026009-2026-09-11,STU2026009,ALG1-A,2026-09-11,Present,0,
ATT-STU2026009-2026-09-14,STU2026009,ALG1-A,2026-09-14,Absent,0,No
ATT-STU2026009-2026-09-15,STU2026009,ALG1-A,2026-09-15,Present,0,
ATT-STU2026009-2026-09-16,STU2026009,ALG1-A,2026-09-16,Present,0,
ATT-STU2026009-2026-09-17,STU2026009,ALG1-A,2026-09-17,Present,0,
ATT-STU2026009-2026-09-18,STU2026009,ALG1-A,2026-09-18,Absent,0,Yes
ATT-STU2026009-2026-09-21,STU2026009,ALG1-A,2026-09-21,Present,0,
ATT-STU2026009-2026-09-22,STU2026009,ALG1-A,2026-09-22,Present,0,
ATT-STU2026009-2026-09-23,STU2026009,ALG1-A,2026-09-23,Present,0,
ATT-STU2026009-2026-09-24,STU2026009,ALG1-A,2026-09-24,Present,0,
ATT-STU2026009-2026-09-25,STU2026009,ALG1-A,2026-09-25,Present,0,
ATT-STU2026009-2026-09-28,STU2026009,ALG1-A,2026-09-28,Present,0,
ATT-STU2026009-2026-09-29,STU2026009,ALG1-A,2026-09-29,Present,0,
ATT-STU2026009-2026-09-30,STU2026009,ALG1-A,2026-09-30,Present,0,
ATT-STU2026009-2026-10-01,STU2026009,ALG1-A,2026-10-01,Absent,0,No
ATT-STU2026009-2026-10-02,STU2026009,ALG1-A,2026-10-02,Present,0,
ATT-STU2026009-2026-10-05,STU2026009,ALG1-A,2026-10-05,Present,0,
ATT-STU2026009-2026-10-06,STU2026009,ALG1-A,2026-10-06,Present,0,
ATT-STU2026009-2026-10-07,STU2026009,ALG1-A,2026-10-07,Present,0,
ATT-STU2026009-2026-10-08,STU2026009,ALG1-A,2026-10-08,Absent,0,No
ATT-STU2026009-2026-10-09,STU2026009,ALG1-A,2026-10-09,Present,0,
ATT-STU2026009-2026-10-12,STU2026009,ALG1-A,2026-10-12,Tardy,15,
ATT-STU2026009-2026-10-13,STU2026009,ALG1-A,2026-10-13,Present,0,
ATT-STU2026009-2026-10-14,STU2026009,ALG1-A,2026-10-14,Present,0,
ATT-STU2026009-2026-10-15,STU2026009,ALG1-A,2026-10-15,Present,0,
ATT-STU2026009-2026-10-16,STU2026009,ALG1-A,2026-10-16,Present,0,
ATT-STU2026009-2026-10-19,STU2026009,ALG1-A,2026-10-19,Present,0,
ATT-STU2026009-2026-10-20,STU2026009,ALG1-A,2026-10-20,Present,0,
ATT-STU2026009-2026-10-21,STU2026009,ALG1-A,2026-10-21,Present,0,
ATT-STU2026009-2026-10-22,STU2026009,ALG1-A,2026-10-22,Present,0,
ATT-STU2026009-2026-10-23,STU2026009,ALG1-A,2026-10-23,Present,0,
ATT-STU2026009-2026-10-26,STU2026009,ALG1-A,2026-10-26,Present,0,
ATT-STU2026009-2026-10-27,STU2026009,ALG1-A,2026-10-27,Present,0,
ATT-STU2026009-2026-10-28,STU2026009,ALG1-A,2026-10-28,Present,0,
ATT-STU2026009-2026-10-29,STU2026009,ALG1-A,2026-10-29,Present,0,
ATT-STU2026009-2026-10-30,STU2026009,ALG1-A,2026-10-30,Present,0,
ATT-STU2026009-2026-11-02,STU2026009,ALG1-A,2026-11-02,Present,0,
ATT-STU2026009-2026-11-03,STU2026009,ALG1-A,2026-11-03,Tardy,10,
ATT-STU2026009-2026-11-04,STU2026009,ALG1-A,2026-11-04,Present,0,
ATT-STU2026009-2026-11-05,STU2026009,ALG1-A,2026-11-05,Present,0,
ATT-STU2026009-2026-11-06,STU2026009,ALG1-A,2026-11-06,Present,0,
ATT-STU2026009-2026-11-09,STU2026009,ALG1-A,2026-11-09,Absent,0,Yes
ATT-STU2026010-2026-09-08,STU2026010,ALG1-A,2026-09-08,Present,0,
ATT-STU2026010-2026-09-09,STU2026010,ALG1-A,2026-09-09,Present,0,
ATT-STU2026010-2026-09-10,STU2026010,ALG1-A,2026-09-10,Present,0,
ATT-STU2026010-2026-09-11,STU2026010,ALG1-A,2026-09-11,Present,0,
ATT-STU2026010-2026-09-14,STU2026010,ALG1-A,2026-09-14,Present,0,
ATT-STU2026010-2026-09-15,STU2026010,ALG1-A,2026-09-15,Absent,0,No
ATT-STU2026010-2026-09-16,STU2026010,ALG1-A,2026-09-16,Present,0,
ATT-STU2026010-2026-09-17,STU2026010,ALG1-A,2026-09-17,Present,0,
ATT-STU2026010-2026-09-18,STU2026010,ALG1-A,2026-09-18,Present,0,
ATT-STU2026010-2026-09-21,STU2026010,ALG1-A,2026-09-21,Present,0,
ATT-STU2026010-2026-09-22,STU2026010,ALG1-A,2026-09-22,Tardy,5,
ATT-STU2026010-2026-09-23,STU2026010,ALG1-A,2026-09-23,Present,0,
ATT-STU2026010-2026-09-24,STU2026010,ALG1-A,2026-09-24,Present,0,
ATT-STU2026010-2026-09-25,STU2026010,ALG1-A,2026-09-25,Present,0,
ATT-STU2026010-2026-09-28,STU2026010,ALG1-A,2026-09-28,Present,0,
ATT-STU2026010-2026-09-29,STU2026010,ALG1-A,2026-09-29,Present,0,
ATT-STU2026010-2026-09-30,STU2026010,ALG1-A,2026-09-30,Present,0,
ATT-STU2026010-2026-10-01,STU2026010,ALG1-A,2026-10-01,Present,0,
ATT-STU2026010-2026-10-02,STU2026010,ALG1-A,2026-10-02,Present,0,
ATT-STU2026010-2026-10-05,STU2026010,ALG1-A,2026-10-05,Present,0,
ATT-STU2026010-2026-10-06,STU2026010,ALG1-A,2026-10-06,Present,0,
ATT-STU2026010-2026-10-07,STU2026010,ALG1-A,2026-10-07,Absent,0,No
ATT-STU2026010-2026-10-08,STU2026010,ALG1-A,2026-10-08,Tardy,15,
ATT-STU2026010-2026-10-09,STU2026010,ALG1-A,2026-10-09,Present,0,
ATT-STU2026010-2026-10-12,STU2026010,ALG1-A,2026-10-12,Present,0,
ATT-STU2026010-2026-10-13,STU2026010,ALG1-A,2026-10-13,Absent,0,No
ATT-STU2026010-2026-10-14,STU2026010,ALG1-A,2026-10-14,Present,0,
ATT-STU2026010-2026-10-15,STU2026010,ALG1-A,2026-10-15,Present,0,
ATT-STU2026010-2026-10-16,STU2026010,ALG1-A,2026-10-16,Present,0,
ATT-STU2026010-2026-10-19,STU2026010,ALG1-A,2026-10-19,Tardy,7,
ATT-STU2026010-2026-10-20,STU2026010,ALG1-A,2026-10-20,Present,0,
ATT-STU2026010-2026-10-21,STU2026010,ALG1-A,2026-10-21,Present,0,
ATT-STU2026010-2026-10-22,STU2026010,ALG1-A,2026-10-22,Present,0,
ATT-STU2026010-2026-10-23,STU2026010,ALG1-A,2026-10-23,Present,0,
ATT-STU2026010-2026-10-26,STU2026010,ALG1-A,2026-10-26,Present,0,
ATT-STU2026010-2026-10-27,STU2026010,ALG1-A,2026-10-27,Present,0,
ATT-STU2026010-2026-10-28,STU2026010,ALG1-A,2026-10-28,Present,0,
ATT-STU2026010-2026-10-29,STU2026010,ALG1-A,2026-10-29,Present,0,
ATT-STU2026010-2026-10-30,STU2026010,ALG1-A,2026-10-30,Present,0,
ATT-STU2026010-2026-11-02,STU2026010,ALG1-A,2026-11-02,Present,0,
ATT-STU2026010-2026-11-03,STU2026010,ALG1-A,2026-11-03,Present,0,
ATT-STU2026010-2026-11-04,STU2026010,ALG1-A,2026-11-04,Present,0,
ATT-STU2026010-2026-11-05,STU2026010,ALG1-A,2026-11-05,Absent,0,No
ATT-STU2026010-2026-11-06,STU2026010,ALG1-A,2026-11-06,Tardy,7,
ATT-STU2026010-2026-11-09,STU2026010,ALG1-A,2026-11-09,Present,0,
ATT-STU2026011-2026-09-08,STU2026011,ALG1-A,2026-09-08,Present,0,
ATT-STU2026011-2026-09-09,STU2026011,ALG1-A,2026-09-09,Present,0,
ATT-STU2026011-2026-09-10,STU2026011,ALG1-A,2026-09-10,Present,0,
ATT-STU2026011-2026-09-11,STU2026011,ALG1-A,2026-09-11,Present,0,
ATT-STU2026011-2026-09-14,STU2026011,ALG1-A,2026-09-14,Present,0,
ATT-STU2026011-2026-09-15,STU2026011,ALG1-A,2026-09-15,Present,0,
ATT-STU2026011-2026-09-16,STU2026011,ALG1-A,2026-09-16,Present,0,
ATT-STU2026011-2026-09-17,STU2026011,ALG1-A,2026-09-17,Present,0,
ATT-STU2026011-2026-09-18,STU2026011,ALG1-A,2026-09-18,Present,0,
ATT-STU2026011-2026-09-21,STU2026011,ALG1-A,2026-09-21,Present,0,
ATT-STU2026011-2026-09-22,STU2026011,ALG1-A,2026-09-22,Present,0,
ATT-STU2026011-2026-09-23,STU2026011,ALG1-A,2026-09-23,Present,0,
ATT-STU2026011-2026-09-24,STU2026011,ALG1-A,2026-09-24,Present,0,
ATT-STU2026011-2026-09-25,STU2026011,ALG1-A,2026-09-25,Present,0,
ATT-STU2026011-2026-09-28,STU2026011,ALG1-A,2026-09-28,Present,0,
ATT-STU2026011-2026-09-29,STU2026011,ALG1-A,2026-09-29,Present,0,
ATT-STU2026011-2026-09-30,STU2026011,ALG1-A,2026-09-30,Present,0,
ATT-STU2026011-2026-10-01,STU2026011,ALG1-A,2026-10-01,Present,0,
ATT-STU2026011-2026-10-02,STU2026011,ALG1-A,2026-10-02,Present,0,
ATT-STU2026011-2026-10-05,STU2026011,ALG1-A,2026-10-05,Present,0,
ATT-STU2026011-2026-10-06,STU2026011,ALG1-A,2026-10-06,Present,0,
ATT-STU2026011-2026-10-07,STU2026011,ALG1-A,2026-10-07,Present,0,
ATT-STU2026011-2026-10-08,STU2026011,ALG1-A,2026-10-08,Absent,0,No
ATT-STU2026011-2026-10-09,STU2026011,ALG1-A,2026-10-09,Present,0,
ATT-STU2026011-2026-10-12,STU2026011,ALG1-A,2026-10-12,Present,0,
ATT-STU2026011-2026-10-13,STU2026011,ALG1-A,2026-10-13,Present,0,
ATT-STU2026011-2026-10-14,STU2026011,ALG1-A,2026-10-14,Present,0,
ATT-STU2026011-2026-10-15,STU2026011,ALG1-A,2026-10-15,Present,0,
ATT-STU2026011-2026-10-16,STU2026011,ALG1-A,2026-10-16,Present,0,
ATT-STU2026011-2026-10-19,STU2026011,ALG1-A,2026-10-19,Present,0,
ATT-STU2026011-2026-10-20,STU2026011,ALG1-A,2026-10-20,Present,0,
ATT-STU2026011-2026-10-21,STU2026011,ALG1-A,2026-10-21,Present,0,
ATT-STU2026011-2026-10-22,STU2026011,ALG1-A,2026-10-22,Present,0,
ATT-STU2026011-2026-10-23,STU2026011,ALG1-A,2026-10-23,Present,0,
ATT-STU2026011-2026-10-26,STU2026011,ALG1-A,2026-10-26,Tardy,3,
ATT-STU2026011-2026-10-27,STU2026011,ALG1-A,2026-10-27,Present,0,
ATT-STU2026011-2026-10-28,STU2026011,ALG1-A,2026-10-28,Present,0,
ATT-STU2026011-2026-10-29,STU2026011,ALG1-A,2026-10-29,Present,0,
ATT-STU2026011-2026-10-30,STU2026011,ALG1-A,2026-10-30,Present,0,
ATT-STU2026011-2026-11-02,STU2026011,ALG1-A,2026-11-02,Present,0,
ATT-STU2026011-2026-11-03,STU2026011,ALG1-A,2026-11-03,Present,0,
ATT-STU2026011-2026-11-04,STU2026011,ALG1-A,2026-11-04,Present,0,
ATT-STU2026011-2026-11-05,STU2026011,ALG1-A,2026-11-05,Present,0,
ATT-STU2026011-2026-11-06,STU2026011,ALG1-A,2026-11-06,Present,0,
ATT-STU2026011-2026-11-09,STU2026011,ALG1-A,2026-11-09,Present,0,
ATT-STU2026012-2026-09-08,STU2026012,ALG1-A,2026-09-08,Present,0,
ATT-STU2026012-2026-09-09,STU2026012,ALG1-A,2026-09-09,Present,0,
ATT-STU2026012-2026-09-10,STU2026012,ALG1-A,2026-09-10,Present,0,
ATT-STU2026012-2026-09-11,STU2026012,ALG1-A,2026-09-11,Present,0,
ATT-STU2026012-2026-09-14,STU2026012,ALG1-A,2026-09-14,Absent,0,Yes
ATT-STU2026012-2026-09-15,STU2026012,ALG1-A,2026-09-15,Absent,0,Yes
ATT-STU2026012-2026-09-16,STU2026012,ALG1-A,2026-09-16,Present,0,
ATT-STU2026012-2026-09-17,STU2026012,ALG1-A,2026-09-17,Absent,0,Yes
ATT-STU2026012-2026-09-18,STU2026012,ALG1-A,2026-09-18,Present,0,
ATT-STU2026012-2026-09-21,STU2026012,ALG1-A,2026-09-21,Present,0,
ATT-STU2026012-2026-09-22,STU2026012,ALG1-A,2026-09-22,Absent,0,Yes
ATT-STU2026012-2026-09-23,STU2026012,ALG1-A,2026-09-23,Present,0,
ATT-STU2026012-2026-09-24,STU2026012,ALG1-A,2026-09-24,Present,0,
ATT-STU2026012-2026-09-25,STU2026012,ALG1-A,2026-09-25,Present,0,
ATT-STU2026012-2026-09-28,STU2026012,ALG1-A,2026-09-28,Present,0,
ATT-STU2026012-2026-09-29,STU2026012,ALG1-A,2026-09-29,Present,0,
ATT-STU2026012-2026-09-30,STU2026012,ALG1-A,2026-09-30,Present,0,
ATT-STU2026012-2026-10-01,STU2026012,ALG1-A,2026-10-01,Present,0,
ATT-STU2026012-2026-10-02,STU2026012,ALG1-A,2026-10-02,Present,0,
ATT-STU2026012-2026-10-05,STU2026012,ALG1-A,2026-10-05,Present,0,
ATT-STU2026012-2026-10-06,STU2026012,ALG1-A,2026-10-06,Absent,0,Yes
ATT-STU2026012-2026-10-07,STU2026012,ALG1-A,2026-10-07,Tardy,15,
ATT-STU2026012-2026-10-08,STU2026012,ALG1-A,2026-10-08,Absent,0,No
ATT-STU2026012-2026-10-09,STU2026012,ALG1-A,2026-10-09,Present,0,
ATT-STU2026012-2026-10-12,STU2026012,ALG1-A,2026-10-12,Present,0,
ATT-STU2026012-2026-10-13,STU2026012,ALG1-A,2026-10-13,Present,0,
ATT-STU2026012-2026-10-14,STU2026012,ALG1-A,2026-10-14,Present,0,
ATT-STU2026012-2026-10-15,STU2026012,ALG1-A,2026-10-15,Absent,0,Yes
ATT-STU2026012-2026-10-16,STU2026012,ALG1-A,2026-10-16,Present,0,
ATT-STU2026012-2026-10-19,STU2026012,ALG1-A,2026-10-19,Absent,0,No
ATT-STU2026012-2026-10-20,STU2026012,ALG1-A,2026-10-20,Present,0,
ATT-STU2026012-2026-10-21,STU2026012,ALG1-A,2026-10-21,Absent,0,Yes
ATT-STU2026012-2026-10-22,STU2026012,ALG1-A,2026-10-22,Present,0,
ATT-STU2026012-2026-10-23,STU2026012,ALG1-A,2026-10-23,Absent,0,Yes
ATT-STU2026012-2026-10-26,STU2026012,ALG1-A,2026-10-26,Present,0,
ATT-STU2026012-2026-10-27,STU2026012,ALG1-A,2026-10-27,Absent,0,No
ATT-STU2026012-2026-10-28,STU2026012,ALG1-A,2026-10-28,Absent,0,No
ATT-STU2026012-2026-10-29,STU2026012,ALG1-A,2026-10-29,Present,0,
ATT-STU2026012-2026-10-30,STU2026012,ALG1-A,2026-10-30,Present,0,
ATT-STU2026012-2026-11-02,STU2026012,ALG1-A,2026-11-02,Absent,0,Yes
ATT-STU2026012-2026-11-03,STU2026012,ALG1-A,2026-11-03,Present,0,
ATT-STU2026012-2026-11-04,STU2026012,ALG1-A,2026-11-04,Present,0,
ATT-STU2026012-2026-11-05,STU2026012,ALG1-A,2026-11-05,Present,0,
ATT-STU2026012-2026-11-06,STU2026012,ALG1-A,2026-11-06,Present,0,
ATT-STU2026012-2026-11-09,STU2026012,ALG1-A,2026-11-09,Present,0,
ATT-STU2026013-2026-09-08,STU2026013,ALG1-A,2026-09-08,Present,0,
ATT-STU2026013-2026-09-09,STU2026013,ALG1-A,2026-09-09,Present,0,
ATT-STU2026013-2026-09-10,STU2026013,ALG1-A,2026-09-10,Present,0,
ATT-STU2026013-2026-09-11,STU2026013,ALG1-A,2026-09-11,Present,0,
ATT-STU2026013-2026-09-14,STU2026013,ALG1-A,2026-09-14,Present,0,
ATT-STU2026013-2026-09-15,STU2026013,ALG1-A,2026-09-15,Present,0,
ATT-STU2026013-2026-09-16,STU2026013,ALG1-A,2026-09-16,Present,0,
ATT-STU2026013-2026-09-17,STU2026013,ALG1-A,2026-09-17,Present,0,
ATT-STU2026013-2026-09-18,STU2026013,ALG1-A,2026-09-18,Present,0,
ATT-STU2026013-2026-09-21,STU2026013,ALG1-A,2026-09-21,Present,0,
ATT-STU2026013-2026-09-22,STU2026013,ALG1-A,2026-09-22,Present,0,
ATT-STU2026013-2026-09-23,STU2026013,ALG1-A,2026-09-23,Present,0,
ATT-STU2026013-2026-09-24,STU2026013,ALG1-A,2026-09-24,Present,0,
ATT-STU2026013-2026-09-25,STU2026013,ALG1-A,2026-09-25,Present,0,
ATT-STU2026013-2026-09-28,STU2026013,ALG1-A,2026-09-28,Present,0,
ATT-STU2026013-2026-09-29,STU2026013,ALG1-A,2026-09-29,Present,0,
ATT-STU2026013-2026-09-30,STU2026013,ALG1-A,2026-09-30,Present,0,
ATT-STU2026013-2026-10-01,STU2026013,ALG1-A,2026-10-01,Present,0,
ATT-STU2026013-2026-10-02,STU2026013,ALG1-A,2026-10-02,Present,0,
ATT-STU2026013-2026-10-05,STU2026013,ALG1-A,2026-10-05,Present,0,
ATT-STU2026013-2026-10-06,STU2026013,ALG1-A,2026-10-06,Present,0,
ATT-STU2026013-2026-10-07,STU2026013,ALG1-A,2026-10-07,Present,0,
ATT-STU2026013-2026-10-08,STU2026013,ALG1-A,2026-10-08,Present,0,
ATT-STU2026013-2026-10-09,STU2026013,ALG1-A,2026-10-09,Present,0,
ATT-STU2026013-2026-10-12,STU2026013,ALG1-A,2026-10-12,Present,0,
ATT-STU2026013-2026-10-13,STU2026013,ALG1-A,2026-10-13,Present,0,
ATT-STU2026013-2026-10-14,STU2026013,ALG1-A,2026-10-14,Present,0,
ATT-STU2026013-2026-10-15,STU2026013,ALG1-A,2026-10-15,Present,0,
ATT-STU2026013-2026-10-16,STU2026013,ALG1-A,2026-10-16,Present,0,
ATT-STU2026013-2026-10-19,STU2026013,ALG1-A,2026-10-19,Present,0,
ATT-STU2026013-2026-10-20,STU2026013,ALG1-A,2026-10-20,Present,0,
ATT-STU2026013-2026-10-21,STU2026013,ALG1-A,2026-10-21,Present,0,
ATT-STU2026013-2026-10-22,STU2026013,ALG1-A,2026-10-22,Present,0,
ATT-STU2026013-2026-10-23,STU2026013,ALG1-A,2026-10-23,Present,0,
ATT-STU2026013-2026-10-26,STU2026013,ALG1-A,2026-10-26,Present,0,
ATT-STU2026013-2026-10-27,STU2026013,ALG1-A,2026-10-27,Present,0,
ATT-STU2026013-2026-10-28,STU2026013,ALG1-A,2026-10-28,Present,0,
ATT-STU2026013-2026-10-29,STU2026013,ALG1-A,2026-10-29,Tardy,10,
ATT-STU2026013-2026-10-30,STU2026013,ALG1-A,2026-10-30,Present,0,
ATT-STU2026013-2026-11-02,STU2026013,ALG1-A,2026-11-02,Present,0,
ATT-STU2026013-2026-11-03,STU2026013,ALG1-A,2026-11-03,Present,0,
ATT-STU2026013-2026-11-04,STU2026013,ALG1-A,2026-11-04,Present,0,
ATT-STU2026013-2026-11-05,STU2026013,ALG1-A,2026-11-05,Present,0,
ATT-STU2026013-2026-11-06,STU2026013,ALG1-A,2026-11-06,Present,0,
ATT-STU2026013-2026-11-09,STU2026013,ALG1-A,2026-11-09,Present,0,
ATT-STU2026014-2026-09-08,STU2026014,ALG1-A,2026-09-08,Present,0,
ATT-STU2026014-2026-09-09,STU2026014,ALG1-A,2026-09-09,Present,0,
ATT-STU2026014-2026-09-10,STU2026014,ALG1-A,2026-09-10,Present,0,
ATT-STU2026014-2026-09-11,STU2026014,ALG1-A,2026-09-11,Present,0,
ATT-STU2026014-2026-09-14,STU2026014,ALG1-A,2026-09-14,Present,0,
ATT-STU2026014-2026-09-15,STU2026014,ALG1-A,2026-09-15,Present,0,
ATT-STU2026014-2026-09-16,STU2026014,ALG1-A,2026-09-16,Present,0,
ATT-STU2026014-2026-09-17,STU2026014,ALG1-A,2026-09-17,Absent,0,Yes
ATT-STU2026014-2026-09-18,STU2026014,ALG1-A,2026-09-18,Tardy,7,
ATT-STU2026014-2026-09-21,STU2026014,ALG1-A,2026-09-21,Present,0,
ATT-STU2026014-2026-09-22,STU2026014,ALG1-A,2026-09-22,Present,0,
ATT-STU2026014-2026-09-23,STU2026014,ALG1-A,2026-09-23,Present,0,
ATT-STU2026014-2026-09-24,STU2026014,ALG1-A,2026-09-24,Present,0,
ATT-STU2026014-2026-09-25,STU2026014,ALG1-A,2026-09-25,Present,0,
ATT-STU2026014-2026-09-28,STU2026014,ALG1-A,2026-09-28,Present,0,
ATT-STU2026014-2026-09-29,STU2026014,ALG1-A,2026-09-29,Present,0,
ATT-STU2026014-2026-09-30,STU2026014,ALG1-A,2026-09-30,Absent,0,No
ATT-STU2026014-2026-10-01,STU2026014,ALG1-A,2026-10-01,Present,0,
ATT-STU2026014-2026-10-02,STU2026014,ALG1-A,2026-10-02,Present,0,
ATT-STU2026014-2026-10-05,STU2026014,ALG1-A,2026-10-05,Present,0,
ATT-STU2026014-2026-10-06,STU2026014,ALG1-A,2026-10-06,Present,0,
ATT-STU2026014-2026-10-07,STU2026014,ALG1-A,2026-10-07,Present,0,
ATT-STU2026014-2026-10-08,STU2026014,ALG1-A,2026-10-08,Present,0,
ATT-STU2026014-2026-10-09,STU2026014,ALG1-A,2026-10-09,Present,0,
ATT-STU2026014-2026-10-12,STU2026014,ALG1-A,2026-10-12,Absent,0,Yes
ATT-STU2026014-2026-10-13,STU2026014,ALG1-A,2026-10-13,Present,0,
ATT-STU2026014-2026-10-14,STU2026014,ALG1-A,2026-10-14,Present,0,
ATT-STU2026014-2026-10-15,STU2026014,ALG1-A,2026-10-15,Absent,0,Yes
ATT-STU2026014-2026-10-16,STU2026014,ALG1-A,2026-10-16,Present,0,
ATT-STU2026014-2026-10-19,STU2026014,ALG1-A,2026-10-19,Present,0,
ATT-STU2026014-2026-10-20,STU2026014,ALG1-A,2026-10-20,Present,0,
ATT-STU2026014-2026-10-21,STU2026014,ALG1-A,2026-10-21,Present,0,
ATT-STU2026014-2026-10-22,STU2026014,ALG1-A,2026-10-22,Present,0,
ATT-STU2026014-2026-10-23,STU2026014,ALG1-A,2026-10-23,Present,0,
ATT-STU2026014-2026-10-26,STU2026014,ALG1-A,2026-10-26,Absent,0,No
ATT-STU2026014-2026-10-27,STU2026014,ALG1-A,2026-10-27,Present,0,
ATT-STU2026014-2026-10-28,STU2026014,ALG1-A,2026-10-28,Absent,0,Yes
ATT-STU2026014-2026-10-29,STU2026014,ALG1-A,2026-10-29,Present,0,
ATT-STU2026014-2026-10-30,STU2026014,ALG1-A,2026-10-30,Present,0,
ATT-STU2026014-2026-11-02,STU2026014,ALG1-A,2026-11-02,Present,0,
ATT-STU2026014-2026-11-03,STU2026014,ALG1-A,2026-11-03,Present,0,
ATT-STU2026014-2026-11-04,STU2026014,ALG1-A,2026-11-04,Present,0,
ATT-STU2026014-2026-11-05,STU2026014,ALG1-A,2026-11-05,Present,0,
ATT-STU2026014-2026-11-06,STU2026014,ALG1-A,2026-11-06,Present,0,
ATT-STU2026014-2026-11-09,STU2026014,ALG1-A,2026-11-09,Tardy,10,
ATT-STU2026015-2026-09-08,STU2026015,ALG1-A,2026-09-08,Present,0,
ATT-STU2026015-2026-09-09,STU2026015,ALG1-A,2026-09-09,Present,0,
ATT-STU2026015-2026-09-10,STU2026015,ALG1-A,2026-09-10,Present,0,
ATT-STU2026015-2026-09-11,STU2026015,ALG1-A,2026-09-11,Present,0,
ATT-STU2026015-2026-09-14,STU2026015,ALG1-A,2026-09-14,Present,0,
ATT-STU2026015-2026-09-15,STU2026015,ALG1-A,2026-09-15,Present,0,
ATT-STU2026015-2026-09-16,STU2026015,ALG1-A,2026-09-16,Present,0,
ATT-STU2026015-2026-09-17,STU2026015,ALG1-A,2026-09-17,Present,0,
ATT-STU2026015-2026-09-18,STU2026015,ALG1-A,2026-09-18,Absent,0,Yes
ATT-STU2026015-2026-09-21,STU2026015,ALG1-A,2026-09-21,Present,0,
ATT-STU2026015-2026-09-22,STU2026015,ALG1-A,2026-09-22,Present,0,
ATT-STU2026015-2026-09-23,STU2026015,ALG1-A,2026-09-23,Present,0,
ATT-STU2026015-2026-09-24,STU2026015,ALG1-A,2026-09-24,Present,0,
